ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-07-13,23.07666738644141,12.432368724702627,30.658093775593592,23.07666738644141,23.07666738644141,-1.7682619558573924,-1.7682619558573924,-1.7682619558573924,-1.7682619558573924,-1.7682619558573924,-1.7682619558573924,0.0,0.0,0.0,21.308405430584017
2025-07-20,23.0488921337092,12.140252809233452,31.46270524439626,23.0488921337092,23.0488921337092,-1.0485072013187282,-1.0485072013187282,-1.0485072013187282,-1.0485072013187282,-1.0485072013187282,-1.0485072013187282,0.0,0.0,0.0,22.00038493239047
2025-07-27,23.021116880976987,12.309942525309454,31.719682990052487,23.021116880976987,23.021116880976987,-1.4783467929767917,-1.4783467929767917,-1.4783467929767917,-1.4783467929767917,-1.4783467929767917,-1.4783467929767917,0.0,0.0,0.0,21.542770088000196
2025-08-03,22.993341628244774,10.655680965029477,29.12232250342244,22.993341628244774,22.993341628244774,-2.8462905954299798,-2.8462905954299798,-2.8462905954299798,-2.8462905954299798,-2.8462905954299798,-2.8462905954299798,0.0,0.0,0.0,20.147051032814794
2025-08-10,22.96556637551256,9.649045128098408,29.332234887727935,22.96556637551256,22.96556637551256,-3.603045467955965,-3.603045467955965,-3.603045467955965,-3.603045467955965,-3.603045467955965,-3.603045467955965,0.0,0.0,0.0,19.362520907556593
2025-08-17,22.937791122780347,11.76500152440479,29.587620956543066,22.937791122780347,22.937791122780347,-2.30055586476916,-2.30055586476916,-2.30055586476916,-2.30055586476916,-2.30055586476916,-2.30055586476916,0.0,0.0,0.0,20.637235258011188
2025-08-24,22.910015870048134,14.87115516169498,32.894992271680835,22.910015870048134,22.910015870048134,0.8737917736199154,0.8737917736199154,0.8737917736199154,0.8737917736199154,0.8737917736199154,0.8737917736199154,0.0,0.0,0.0,23.783807643668048
2025-08-31,22.88224061731592,17.49873403657542,36.37822326395,22.88224061731592,22.88224061731592,4.058994089793119,4.058994089793119,4.058994089793119,4.058994089793119,4.058994089793119,4.058994089793119,0.0,0.0,0.0,26.94123470710904
2025-09-07,22.85446536458371,18.682228469492244,38.67191441965979,22.85446536458371,22.85446536458371,5.324619327808942,5.324619327808942,5.324619327808942,5.324619327808942,5.324619327808942,5.324619327808942,0.0,0.0,0.0,28.179084692392653
2025-09-14,22.826690111851494,18.066263955967504,36.68342412507287,22.826690111851494,22.826690111851494,4.375612801838271,4.375612801838271,4.375612801838271,4.375612801838271,4.375612801838271,4.375612801838271,0.0,0.0,0.0,27.202302913689763
2025-09-21,22.798914859119282,16.2245991426677,35.92429966715195,22.798914859119282,22.798914859119282,2.6739818220970624,2.6739818220970624,2.6739818220970624,2.6739818220970624,2.6739818220970624,2.6739818220970624,0.0,0.0,0.0,25.472896681216344
2025-09-28,22.77113960638707,15.965832958416893,33.89001630405361,22.77113960638707,22.77113960638707,1.9076289228758454,1.9076289228758454,1.9076289228758454,1.9076289228758454,1.9076289228758454,1.9076289228758454,0.0,0.0,0.0,24.678768529262914
2025-10-05,22.743364353654854,16.259058935722482,34.5236965667225,22.743364353654854,22.743364353654854,2.4244296647079873,2.4244296647079873,2.4244296647079873,2.4244296647079873,2.4244296647079873,2.4244296647079873,0.0,0.0,0.0,25.16779401836284
2025-10-12,22.715589100922642,16.76462645499762,35.57211147678963,22.715589100922642,22.715589100922642,3.2120212431403825,3.2120212431403825,3.2120212431403825,3.2120212431403825,3.2120212431403825,3.2120212431403825,0.0,0.0,0.0,25.927610344063027
2025-10-19,22.68781384819043,16.321516882455523,35.02398209782026,22.68781384819043,22.68781384819043,3.2962415022788254,3.2962415022788254,3.2962415022788254,3.2962415022788254,3.2962415022788254,3.2962415022788254,0.0,0.0,0.0,25.984055350469255
2025-10-26,22.660038595458218,15.84073694418552,35.21880804924014,22.660038595458218,22.660038595458218,2.924884232370961,2.924884232370961,2.924884232370961,2.924884232370961,2.924884232370961,2.924884232370961,0.0,0.0,0.0,25.58492282782918
2025-11-02,22.632263342726006,16.230768791137642,35.63354358545773,22.632263342726006,22.632263342726006,3.2275809602827636,3.2275809602827636,3.2275809602827636,3.2275809602827636,3.2275809602827636,3.2275809602827636,0.0,0.0,0.0,25.85984430300877
2025-11-09,22.60448808999379,17.235135501405498,36.034401419047065,22.60448808999379,22.60448808999379,4.788519922648398,4.788519922648398,4.788519922648398,4.788519922648398,4.788519922648398,4.788519922648398,0.0,0.0,0.0,27.393008012642188
2025-11-16,22.576712837261578,20.070910064456314,38.535200207603566,22.576712837261578,22.576712837261578,6.772590785715559,6.772590785715559,6.772590785715559,6.772590785715559,6.772590785715559,6.772590785715559,0.0,0.0,0.0,29.34930362297714
2025-11-23,22.548937584529366,20.493796934566763,39.66675971023741,22.548937584529366,22.548937584529366,7.598129267653188,7.598129267653188,7.598129267653188,7.598129267653188,7.598129267653188,7.598129267653188,0.0,0.0,0.0,30.147066852182554
2025-11-30,22.52116233179715,19.782523560295065,38.64209896547861,22.52116233179715,22.52116233179715,6.430130887134593,6.430130887134593,6.430130887134593,6.430130887134593,6.430130887134593,6.430130887134593,0.0,0.0,0.0,28.951293218931742
2025-12-07,22.493387079064938,16.348826388824243,36.29019321584924,22.493387079064938,22.493387079064938,3.90883997953253,3.90883997953253,3.90883997953253,3.90883997953253,3.90883997953253,3.90883997953253,0.0,0.0,0.0,26.402227058597468
2025-12-14,22.465611826332726,14.596837920086816,33.34307606767414,22.465611826332726,22.465611826332726,1.4254007586267132,1.4254007586267132,1.4254007586267132,1.4254007586267132,1.4254007586267132,1.4254007586267132,0.0,0.0,0.0,23.89101258495944
2025-12-21,22.437836573600514,13.559393562691337,32.01809749217,22.437836573600514,22.437836573600514,-0.17442250032758486,-0.17442250032758486,-0.17442250032758486,-0.17442250032758486,-0.17442250032758486,-0.17442250032758486,0.0,0.0,0.0,22.26341407327293
2025-12-28,22.4100613208683,12.284974021416005,30.65810890925711,22.4100613208683,22.4100613208683,-1.0865826221271544,-1.0865826221271544,-1.0865826221271544,-1.0865826221271544,-1.0865826221271544,-1.0865826221271544,0.0,0.0,0.0,21.323478698741148
2026-01-04,22.382286068136086,11.08387310848246,29.419379575879596,22.382286068136086,22.382286068136086,-1.8979208040232085,-1.8979208040232085,-1.8979208040232085,-1.8979208040232085,-1.8979208040232085,-1.8979208040232085,0.0,0.0,0.0,20.484365264112878
2026-01-11,22.354510815403874,10.5803595614655,29.15012962567534,22.354510815403874,22.354510815403874,-2.7147775954617903,-2.7147775954617903,-2.7147775954617903,-2.7147775954617903,-2.7147775954617903,-2.7147775954617903,0.0,0.0,0.0,19.639733219942084
2026-01-18,22.32673556267166,9.093976375699691,28.547676295501482,22.32673556267166,22.32673556267166,-3.09358476843675,-3.09358476843675,-3.09358476843675,-3.09358476843675,-3.09358476843675,-3.09358476843675,0.0,0.0,0.0,19.233150794234913
2026-01-25,22.298960309939446,10.10521193285179,28.81107146033513,22.298960309939446,22.298960309939446,-2.7341700622469727,-2.7341700622469727,-2.7341700622469727,-2.7341700622469727,-2.7341700622469727,-2.7341700622469727,0.0,0.0,0.0,19.56479024769247
2026-02-01,22.271185057207237,10.61987853875275,29.66087418392872,22.271185057207237,22.271185057207237,-1.9976198231259572,-1.9976198231259572,-1.9976198231259572,-1.9976198231259572,-1.9976198231259572,-1.9976198231259572,0.0,0.0,0.0,20.27356523408128
2026-02-08,22.24340980447502,10.82793260490874,30.300352138548384,22.24340980447502,22.24340980447502,-1.590699829135054,-1.590699829135054,-1.590699829135054,-1.590699829135054,-1.590699829135054,-1.590699829135054,0.0,0.0,0.0,20.652709975339967
2026-02-15,22.21563455174281,11.513777215212974,29.91029567311964,22.21563455174281,22.21563455174281,-1.7985674827454847,-1.7985674827454847,-1.7985674827454847,-1.7985674827454847,-1.7985674827454847,-1.7985674827454847,0.0,0.0,0.0,20.417067068997326
2026-02-22,22.187859299010597,11.050495131651154,29.161524140767966,22.187859299010597,22.187859299010597,-2.184221165251922,-2.184221165251922,-2.184221165251922,-2.184221165251922,-2.184221165251922,-2.184221165251922,0.0,0.0,0.0,20.003638133758674
2026-03-01,22.160084046278385,10.155071445721923,29.942870882835543,22.160084046278385,22.160084046278385,-2.1093895140641274,-2.1093895140641274,-2.1093895140641274,-2.1093895140641274,-2.1093895140641274,-2.1093895140641274,0.0,0.0,0.0,20.05069453221426
2026-03-08,22.13230879354617,11.34153692276272,29.942431001593608,22.13230879354617,22.13230879354617,-1.4724271198887136,-1.4724271198887136,-1.4724271198887136,-1.4724271198887136,-1.4724271198887136,-1.4724271198887136,0.0,0.0,0.0,20.659881673657456
2026-03-15,22.104533540813957,11.55932704720244,31.109697743914296,22.104533540813957,22.104533540813957,-0.822172907787308,-0.822172907787308,-0.822172907787308,-0.822172907787308,-0.822172907787308,-0.822172907787308,0.0,0.0,0.0,21.28236063302665
2026-03-22,22.076758288081745,12.523959812347941,30.53164928224343,22.076758288081745,22.076758288081745,-0.7315433848066133,-0.7315433848066133,-0.7315433848066133,-0.7315433848066133,-0.7315433848066133,-0.7315433848066133,0.0,0.0,0.0,21.34521490327513
2026-03-29,22.048983035349533,11.697585241946982,30.26930529555922,22.048983035349533,22.048983035349533,-1.1488391437084968,-1.1488391437084968,-1.1488391437084968,-1.1488391437084968,-1.1488391437084968,-1.1488391437084968,0.0,0.0,0.0,20.900143891641036
2026-03-30,22.045015142102073,10.974224434141185,29.937456536154237,22.045015142102073,22.045015142102073,-1.2161395118439806,-1.2161395118439806,-1.2161395118439806,-1.2161395118439806,-1.2161395118439806,-1.2161395118439806,0.0,0.0,0.0,20.828875630258093
2026-03-31,22.041047248854614,11.538780067584291,30.366371482264885,22.041047248854614,22.041047248854614,-1.2788240582322272,-1.2788240582322272,-1.2788240582322272,-1.2788240582322272,-1.2788240582322272,-1.2788240582322272,0.0,0.0,0.0,20.762223190622386
2026-04-01,22.037079355607155,11.507401995601814,30.13902762549586,22.037079355607155,22.037079355607155,-1.3348671361404234,-1.3348671361404234,-1.3348671361404234,-1.3348671361404234,-1.3348671361404234,-1.3348671361404234,0.0,0.0,0.0,20.70221221946673
2026-04-02,22.0331114623597,11.305860412274368,29.982910018670562,22.0331114623597,22.0331114623597,-1.3824289085775618,-1.3824289085775618,-1.3824289085775618,-1.3824289085775618,-1.3824289085775618,-1.3824289085775618,0.0,0.0,0.0,20.650682553782136
2026-04-03,22.029143569112236,11.443944724313326,30.202579309400615,22.029143569112236,22.029143569112236,-1.4199060320395434,-1.4199060320395434,-1.4199060320395434,-1.4199060320395434,-1.4199060320395434,-1.4199060320395434,0.0,0.0,0.0,20.609237537072694
2026-04-04,22.025175675864777,11.189762664924851,30.17474979026592,22.025175675864777,22.025175675864777,-1.445976989703444,-1.445976989703444,-1.445976989703444,-1.445976989703444,-1.445976989703444,-1.445976989703444,0.0,0.0,0.0,20.579198686161334
2026-04-05,22.02120778261732,11.307277472962001,29.913844422654563,22.02120778261732,22.02120778261732,-1.459640953376695,-1.459640953376695,-1.459640953376695,-1.459640953376695,-1.459640953376695,-1.459640953376695,0.0,0.0,0.0,20.561566829240626
2026-04-06,22.01723988936986,11.435927078740129,30.18561683918117,22.01723988936986,22.01723988936986,-1.460249202914802,-1.460249202914802,-1.460249202914802,-1.460249202914802,-1.460249202914802,-1.460249202914802,0.0,0.0,0.0,20.55699068645506
2026-04-07,22.013271996122402,11.439229383475418,30.650424170128794,22.013271996122402,22.013271996122402,-1.4475283032246287,-1.4475283032246287,-1.4475283032246287,-1.4475283032246287,-1.4475283032246287,-1.4475283032246287,0.0,0.0,0.0,20.565743692897772
2026-04-08,22.009304102874943,11.611857912069098,30.036617078078798,22.009304102874943,22.009304102874943,-1.42159442838167,-1.42159442838167,-1.42159442838167,-1.42159442838167,-1.42159442838167,-1.42159442838167,0.0,0.0,0.0,20.587709674493272
2026-04-09,22.005336209627487,10.60635698216621,30.00457638828263,22.005336209627487,22.005336209627487,-1.382958425277079,-1.382958425277079,-1.382958425277079,-1.382958425277079,-1.382958425277079,-1.382958425277079,0.0,0.0,0.0,20.62237778435041
2026-04-10,22.001368316380027,10.099604510863514,30.49683384886278,22.001368316380027,22.001368316380027,-1.3325214210531695,-1.3325214210531695,-1.3325214210531695,-1.3325214210531695,-1.3325214210531695,-1.3325214210531695,0.0,0.0,0.0,20.66884689532686
2026-04-11,21.997400423132564,11.317891284553742,30.462004166223878,21.997400423132564,21.997417452260642,-1.2715609944446615,-1.2715609944446615,-1.2715609944446615,-1.2715609944446615,-1.2715609944446615,-1.2715609944446615,0.0,0.0,0.0,20.7258394286879
2026-04-12,21.99343252988511,11.367258140164704,29.55653600494455,21.99343252988511,21.99348413828452,-1.2017081462600736,-1.2017081462600736,-1.2017081462600736,-1.2017081462600736,-1.2017081462600736,-1.2017081462600736,0.0,0.0,0.0,20.791724383625034
2026-04-13,21.989464636637646,11.378363031900737,29.922260053247456,21.989464636637646,21.989549782278026,-1.1249155137961957,-1.1249155137961957,-1.1249155137961957,-1.1249155137961957,-1.1249155137961957,-1.1249155137961957,0.0,0.0,0.0,20.86454912284145
2026-04-14,21.98549674339019,11.939794218197155,30.15761273507235,21.98549674339019,21.985625343844102,-1.043417473397434,-1.043417473397434,-1.043417473397434,-1.043417473397434,-1.043417473397434,-1.043417473397434,0.0,0.0,0.0,20.942079269992757
2026-04-15,21.98152885014273,11.881726281276187,30.58705266277749,21.98152885014273,21.981725212831087,-0.9596829603468974,-0.9596829603468974,-0.9596829603468974,-0.9596829603468974,-0.9596829603468974,-0.9596829603468974,0.0,0.0,0.0,21.021845889795834
2026-04-16,21.97756095689527,12.03094659416737,30.15598399893466,21.97755112444217,21.97782185890472,-0.8763620018046946,-0.8763620018046946,-0.8763620018046946,-0.8763620018046946,-0.8763620018046946,-0.8763620018046946,0.0,0.0,0.0,21.101198955090577
2026-04-17,21.97359306364781,11.828698773890823,29.692492243147676,21.973563113017743,21.973991840932708,-0.7962271031282858,-0.7962271031282858,-0.7962271031282858,-0.7962271031282858,-0.7962271031282858,-0.7962271031282858,0.0,0.0,0.0,21.177365960519527
2026-04-18,21.969625170400352,12.1822657599248,30.93519056785899,21.969561301523658,21.970113789970274,-0.7221107475695371,-0.7221107475695371,-0.7221107475695371,-0.7221107475695371,-0.7221107475695371,-0.7221107475695371,0.0,0.0,0.0,21.247514422830815
2026-04-19,21.965657277152893,11.634309706750052,29.993514455105053,21.96558132083464,21.966247645254775,-0.6568403616214111,-0.6568403616214111,-0.6568403616214111,-0.6568403616214111,-0.6568403616214111,-0.6568403616214111,0.0,0.0,0.0,21.30881691553148
2026-04-20,21.961689383905437,11.940359382706998,31.083770403837747,21.961566534978417,21.962390498758985,-0.6031721613265685,-0.6031721613265685,-0.6031721613265685,-0.6031721613265685,-0.6031721613265685,-0.6031721613265685,0.0,0.0,0.0,21.358517222578868
2026-04-21,21.957721490657978,12.094308180450634,30.889811384616703,21.95751919746478,21.958504993786896,-0.5637253274753833,-0.5637253274753833,-0.5637253274753833,-0.5637253274753833,-0.5637253274753833,-0.5637253274753833,0.0,0.0,0.0,21.393996163182596
2026-04-22,21.95375359741052,11.753186531499002,30.684605544982677,21.95344190898721,21.954662085400845,-0.5409179592630939,-0.5409179592630939,-0.5409179592630939,-0.5409179592630939,-0.5409179592630939,-0.5409179592630939,0.0,0.0,0.0,21.412835638147424
2026-04-23,21.94978570416306,11.462272014958886,30.53767493315392,21.949393684343296,21.950814327679357,-0.5369062266632746,-0.5369062266632746,-0.5369062266632746,-0.5369062266632746,-0.5369062266632746,-0.5369062266632746,0.0,0.0,0.0,21.412879477499786
2026-04-24,21.9458178109156,12.353793275696734,31.35396677568482,21.94538960407506,21.946995586515197,-0.5535280823693275,-0.5535280823693275,-0.5535280823693275,-0.5535280823693275,-0.5535280823693275,-0.5535280823693275,0.0,0.0,0.0,21.39228972854627
2026-04-25,21.941849917668137,12.376193404811838,30.31084695445224,21.941338017113605,21.94312452109601,-0.5922528058785295,-0.5922528058785295,-0.5922528058785295,-0.5922528058785295,-0.5922528058785295,-0.5922528058785295,0.0,0.0,0.0,21.349597111789606
2026-04-26,21.93788202442068,12.282134799665409,30.92849856541451,21.937256043070427,21.939308253116426,-0.6541375371082484,-0.6541375371082484,-0.6541375371082484,-0.6541375371082484,-0.6541375371082484,-0.6541375371082484,0.0,0.0,0.0,21.283744487312433
2026-04-27,21.93391413117322,11.835323590316158,30.49121258389748,21.933119865534408,21.935511461740976,-0.7397918173066075,-0.7397918173066075,-0.7397918173066075,-0.7397918173066075,-0.7397918173066075,-0.7397918173066075,0.0,0.0,0.0,21.194122313866615
2026-04-28,21.929946237925762,11.189535680261026,30.23717352676675,21.929049517226275,21.93161423280921,-0.8493509938538738,-0.8493509938538738,-0.8493509938538738,-0.8493509938538738,-0.8493509938538738,-0.8493509938538738,0.0,0.0,0.0,21.080595244071887
2026-04-29,21.925978344678303,11.525902911118024,30.578939082146707,21.924948711603605,21.927745411535877,-0.982459166144856,-0.982459166144856,-0.982459166144856,-0.982459166144856,-0.982459166144856,-0.982459166144856,0.0,0.0,0.0,20.943519178533446
2026-04-30,21.922010451430847,11.623265982051034,30.752019640438835,21.920794476179005,21.923940686830104,-1.138262155831991,-1.138262155831991,-1.138262155831991,-1.138262155831991,-1.138262155831991,-1.138262155831991,0.0,0.0,0.0,20.783748295598855
2026-05-01,21.918042558183387,11.049833499851093,29.895089084985994,21.91667332355528,21.92009681037236,-1.315410780159029,-1.315410780159029,-1.315410780159029,-1.315410780159029,-1.315410780159029,-1.315410780159029,0.0,0.0,0.0,20.60263177802436
2026-05-02,21.914074664935928,10.915183547936904,29.857535774281637,21.912632337978575,21.916356964232325,-1.5120744961081891,-1.5120744961081891,-1.5120744961081891,-1.5120744961081891,-1.5120744961081891,-1.5120744961081891,0.0,0.0,0.0,20.40200016882774
2026-05-03,21.91010677168847,10.573129282709921,29.151353376665387,21.908407609367554,21.912637025937045,-1.7259652697635346,-1.7259652697635346,-1.7259652697635346,-1.7259652697635346,-1.7259652697635346,-1.7259652697635346,0.0,0.0,0.0,20.184141501924934
2026-05-04,21.90613887844101,10.535582933741626,29.543543060428348,21.90426456380161,21.908768596278325,-1.9543713140254957,-1.9543713140254957,-1.9543713140254957,-1.9543713140254957,-1.9543713140254957,-1.9543713140254957,0.0,0.0,0.0,19.951767564415512
2026-05-05,21.90217098519355,10.242176666088683,29.547401380570825,21.90013138225213,21.904935790514973,-2.1942001326635707,-2.1942001326635707,-2.1942001326635707,-2.1942001326635707,-2.1942001326635707,-2.1942001326635707,0.0,0.0,0.0,19.70797085252998
2026-05-06,21.89820309194609,9.902388333063714,28.854773263732373,21.896003035976264,21.90114426842958,-2.442030113816723,-2.442030113816723,-2.442030113816723,-2.442030113816723,-2.442030113816723,-2.442030113816723,0.0,0.0,0.0,19.456172978129366
2026-05-07,21.89423519869863,10.185328973521292,28.75908478123376,21.891832551189502,21.897352931729266,-2.69416973530322,-2.69416973530322,-2.69416973530322,-2.69416973530322,-2.69416973530322,-2.69416973530322,0.0,0.0,0.0,19.20006546339541
2026-05-08,21.89026730545117,10.077528204527322,28.76537846176568,21.887741124565395,21.893661063453024,-2.9467232809841333,-2.9467232809841333,-2.9467232809841333,-2.9467232809841333,-2.9467232809841333,-2.9467232809841333,0.0,0.0,0.0,18.943544024467037
2026-05-09,21.886299412203712,9.778974699021774,28.172312376154654,21.88355350425076,21.88992087031671,-3.195661825287241,-3.195661825287241,-3.195661825287241,-3.195661825287241,-3.195661825287241,-3.195661825287241,0.0,0.0,0.0,18.69063758691647
2026-05-10,21.882331518956256,8.566138767846198,26.920553751691727,21.87932147434428,21.8861098456351,-3.4368981246416124,-3.4368981246416124,-3.4368981246416124,-3.4368981246416124,-3.4368981246416124,-3.4368981246416124,0.0,0.0,0.0,18.445433394314644
2026-05-11,21.878363625708797,9.039172725227504,27.88435134659947,21.875122814772848,21.88234528525868,-3.666363962361327,-3.666363962361327,-3.666363962361327,-3.666363962361327,-3.666363962361327,-3.666363962361327,0.0,0.0,0.0,18.21199966334747
2026-05-12,21.874395732461338,9.06183150855978,27.81308900208213,21.871020461624482,21.87869460233586,-3.8800884294782727,-3.8800884294782727,-3.8800884294782727,-3.8800884294782727,-3.8800884294782727,-3.8800884294782727,0.0,0.0,0.0,17.994307302983064
2026-05-13,21.87042783921388,8.57819064789383,26.527283168847283,21.866863206061314,21.874919124267144,-4.0742755894143645,-4.0742755894143645,-4.0742755894143645,-4.0742755894143645,-4.0742755894143645,-4.0742755894143645,0.0,0.0,0.0,17.796152249799512
2026-05-14,21.866459945966422,8.564267160794522,26.3315133250196,21.862718938940557,21.8710806969074,-4.245379970203338,-4.245379970203338,-4.245379970203338,-4.245379970203338,-4.245379970203338,-4.245379970203338,0.0,0.0,0.0,17.621079975763084
2026-05-15,21.862492052718963,7.34437296090856,26.974607413251302,21.85859886093523,21.867242269547656,-4.390178354360094,-4.390178354360094,-4.390178354360094,-4.390178354360094,-4.390178354360094,-4.390178354360094,0.0,0.0,0.0,17.472313698358867
2026-05-16,21.8585241594715,8.113292309154525,27.025701464764147,21.854419595663124,21.86340384218791,-4.505836393297909,-4.505836393297909,-4.505836393297909,-4.505836393297909,-4.505836393297909,-4.505836393297909,0.0,0.0,0.0,17.35268776617359
2026-05-17,21.854556266224044,8.465194575468162,27.334087290471466,21.850267386745262,21.859667398050092,-4.589968659493157,-4.589968659493157,-4.589968659493157,-4.589968659493157,-4.589968659493157,-4.589968659493157,0.0,0.0,0.0,17.26458760673089
2026-05-18,21.85058837297658,8.307023986514585,26.625460462802188,21.846119422893864,21.856020865603423,-4.640690863981671,-4.640690863981671,-4.640690863981671,-4.640690863981671,-4.640690863981671,-4.640690863981671,0.0,0.0,0.0,17.20989750899491
2026-05-19,21.846620479729122,7.041096694373871,26.784984598278278,21.841996744728338,21.8523435817578,-4.65666310738289,-4.65666310738289,-4.65666310738289,-4.65666310738289,-4.65666310738289,-4.65666310738289,0.0,0.0,0.0,17.189957372346232
2026-05-20,21.842652586481666,7.670921459513793,25.963386852595296,21.837902515991672,21.84855269685102,-4.637123196935941,-4.637123196935941,-4.637123196935941,-4.637123196935941,-4.637123196935941,-4.637123196935941,0.0,0.0,0.0,17.205529389545724
2026-05-21,21.838684693234207,8.886512959831057,26.489248975614537,21.833782139653778,21.844855678517987,-4.5819092471798,-4.5819092471798,-4.5819092471798,-4.5819092471798,-4.5819092471798,-4.5819092471798,0.0,0.0,0.0,17.256775446054405
2026-05-22,21.834716799986747,8.313582203745082,26.038893102090235,21.829687888543795,21.841086209277908,-4.49147098454373,-4.49147098454373,-4.49147098454373,-4.49147098454373,-4.49147098454373,-4.49147098454373,0.0,0.0,0.0,17.34324581544302
2026-05-23,21.830748906739288,7.582541742436281,27.202112098814542,21.825505934417457,21.837309655402432,-4.366869392531471,-4.366869392531471,-4.366869392531471,-4.366869392531471,-4.366869392531471,-4.366869392531471,0.0,0.0,0.0,17.463879514207818
2026-05-24,21.826781013491832,7.44789659732721,26.974088250415747,21.82140440695258,21.83352830719321,-4.2097645604119895,-4.2097645604119895,-4.2097645604119895,-4.2097645604119895,-4.2097645604119895,-4.2097645604119895,0.0,0.0,0.0,17.61701645307984
2026-05-25,21.82281312024437,8.294911012058115,27.64638780738031,21.81728292431677,21.829752686554375,-4.022391830095913,-4.022391830095913,-4.022391830095913,-4.022391830095913,-4.022391830095913,-4.022391830095913,0.0,0.0,0.0,17.800421290148456
2026-05-26,21.81884522699691,9.302885634549744,27.287264064020597,21.81314014573362,21.82588299312885,-3.807526568809049,-3.807526568809049,-3.807526568809049,-3.807526568809049,-3.807526568809049,-3.807526568809049,0.0,0.0,0.0,18.01131865818786
2026-05-27,21.814877333749454,8.907423427119046,27.91998416465114,21.808968487701264,21.82226964716608,-3.5684381247028405,-3.5684381247028405,-3.5684381247028405,-3.5684381247028405,-3.5684381247028405,-3.5684381247028405,0.0,0.0,0.0,18.246439209046613
2026-05-28,21.810909440501995,8.789525436141243,28.340655085504082,21.804718118966655,21.818527348360362,-3.3088337442609332,-3.3088337442609332,-3.3088337442609332,-3.3088337442609332,-3.3088337442609332,-3.3088337442609332,0.0,0.0,0.0,18.50207569624106
2026-05-29,21.80694154725453,9.498859296351712,28.6068023440327,21.800388006673828,21.81484023485788,-3.032793439714718,-3.032793439714718,-3.032793439714718,-3.032793439714718,-3.032793439714718,-3.032793439714718,0.0,0.0,0.0,18.774148107539816
2026-05-30,21.802973654007076,10.157186762755558,28.837009936831866,21.79623687325136,21.811179922830853,-2.744696987499339,-2.744696987499339,-2.744696987499339,-2.744696987499339,-2.744696987499339,-2.744696987499339,0.0,0.0,0.0,19.058276666507737
2026-05-31,21.799005760759616,10.133362905937963,29.640543416535852,21.79198109175738,21.80751961080383,-2.449144410906916,-2.449144410906916,-2.449144410906916,-2.449144410906916,-2.449144410906916,-2.449144410906916,0.0,0.0,0.0,19.349861349852702
2026-06-01,21.795037867512157,10.066611519795538,28.352292994698082,21.78779842347459,21.8038592987768,-2.150871447898038,-2.150871447898038,-2.150871447898038,-2.150871447898038,-2.150871447898038,-2.150871447898038,0.0,0.0,0.0,19.64416641961412
2026-06-02,21.791069974264698,10.084263623963146,29.276879119043013,21.783470982993276,21.800424990250363,-1.8546616251464496,-1.8546616251464496,-1.8546616251464496,-1.8546616251464496,-1.8546616251464496,-1.8546616251464496,0.0,0.0,0.0,19.93640834911825
2026-06-03,21.787102081017238,10.695389736967032,29.976974781291542,21.779201592939103,21.796770630986494,-1.5652566488968516,-1.5652566488968516,-1.5652566488968516,-1.5652566488968516,-1.5652566488968516,-1.5652566488968516,0.0,0.0,0.0,20.221845432120386
2026-06-04,21.783134187769782,11.490428745291846,29.443327517998448,21.774876807644667,21.79300974481217,-1.28726687991449,-1.28726687991449,-1.28726687991449,-1.28726687991449,-1.28726687991449,-1.28726687991449,0.0,0.0,0.0,20.495867307855292
2026-06-05,21.779166294522323,11.475901762831718,30.232717277648312,21.77053571374152,21.789248960318535,-1.0250836818532179,-1.0250836818532179,-1.0250836818532179,-1.0250836818532179,-1.0250836818532179,-1.0250836818532179,0.0,0.0,0.0,20.754082612669105
2026-06-06,21.77519840127486,12.320034660929261,30.273159020791077,21.76634479893723,21.785621096661288,-0.7827954187147496,-0.7827954187147496,-0.7827954187147496,-0.7827954187147496,-0.7827954187147496,-0.7827954187147496,0.0,0.0,0.0,20.99240298256011
2026-06-07,21.771230508027404,12.102217444177361,30.424111477680807,21.762032243873666,21.78199022059654,-0.564108827356212,-0.564108827356212,-0.564108827356212,-0.564108827356212,-0.564108827356212,-0.564108827356212,0.0,0.0,0.0,21.207121680671193
2026-06-08,21.767262614779945,11.828771011816706,31.40715135245682,21.757750508232252,21.778351809085724,-0.3722774054657341,-0.3722774054657341,-0.3722774054657341,-0.3722774054657341,-0.3722774054657341,-0.3722774054657341,0.0,0.0,0.0,21.39498520931421
2026-06-09,21.763294721532485,11.860810685557079,31.515812310788107,21.753504009528484,21.77468875300109,-0.2100383351394862,-0.2100383351394862,-0.2100383351394862,-0.2100383351394862,-0.2100383351394862,-0.2100383351394862,0.0,0.0,0.0,21.553256386393
2026-06-10,21.759326828285026,12.539993091442355,31.765330510305905,21.74911978855997,21.770830905724587,-0.07955930889864318,-0.07955930889864318,-0.07955930889864318,-0.07955930889864318,-0.07955930889864318,-0.07955930889864318,0.0,0.0,0.0,21.679767519386385
2026-06-11,21.755358935037567,12.637601674176084,31.563576977006733,21.74481416074633,21.767054949258384,0.01760355885422624,0.01760355885422624,0.01760355885422624,0.01760355885422624,0.01760355885422624,0.01760355885422624,0.0,0.0,0.0,21.772962493891793
